,Order,POSITION,SINGLE.CLUMP,Date,Timepoint,Treatment,Zoox,Tank,Replicate,Plate,Well,Mom,Dad,Family,Genetic,Recruit,Survival.T1,Condition
7364,16491,Centre Flat,s,25/02/2019,T8,32,D1,24,3,27,1,BK,BK,BKxBK,PureHot,24.27.1.2,1,0
7365,15868,Centre Flat,s,30/12/2018,T1,32,D1,24,3,27,1,BK,BK,BKxBK,PureHot,24.27.1.3,2,1
7366,16492,Centre Flat,s,25/02/2019,T8,32,D1,24,3,27,1,BK,BK,BKxBK,PureHot,24.27.1.3,2,2
7367,15869,Centre Flat,s,30/12/2018,T1,32,D1,24,3,27,1,BK,BK,BKxBK,PureHot,24.27.1.4,2,1
7368,16493,Centre Flat,s,25/02/2019,T8,32,D1,24,3,27,1,BK,BK,BKxBK,PureHot,24.27.1.4,2,1
7369,15870,Centre Flat,s,30/12/2018,T1,32,D1,24,3,27,1,BK,BK,BKxBK,PureHot,24.27.1.5,2,1
7370,16494,Centre Flat,s,25/02/2019,T8,32,D1,24,3,27,1,BK,BK,BKxBK,PureHot,24.27.1.5,2,1
7371,15871,Centre Flat,s,30/12/2018,T1,32,D1,24,3,27,1,BK,BK,BKxBK,PureHot,24.27.1.6,2,1
7372,16495,Centre Flat,s,25/02/2019,T8,32,D1,24,3,27,1,BK,BK,BKxBK,PureHot,24.27.1.6,2,1
7373,15872,Centre Flat,s,30/12/2018,T1,32,D1,24,3,27,2,BK,BK,BKxBK,PureHot,24.27.2.1,2,1
7374,16496,Centre Flat,s,25/02/2019,T8,32,D1,24,3,27,2,BK,BK,BKxBK,PureHot,24.27.2.1,2,1
7375,15873,Centre Flat,s,30/12/2018,T1,32,D1,24,3,27,2,BK,BK,BKxBK,PureHot,24.27.2.2,2,1
7376,16497,Centre Flat,s,25/02/2019,T8,32,D1,24,3,27,2,BK,BK,BKxBK,PureHot,24.27.2.2,2,1
7377,15874,Centre Flat,s,30/12/2018,T1,32,D1,24,3,27,2,BK,BK,BKxBK,PureHot,24.27.2.3,2,1
7378,16498,Centre Flat,s,25/02/2019,T8,32,D1,24,3,27,2,BK,BK,BKxBK,PureHot,24.27.2.3,2,1
7379,15875,Centre Flat,s,30/12/2018,T1,32,D1,24,3,27,2,BK,BK,BKxBK,PureHot,24.27.2.4,2,1
7380,16499,Centre Flat,s,25/02/2019,T8,32,D1,24,3,27,2,BK,BK,BKxBK,PureHot,24.27.2.4,2,1
7381,15876,Centre Flat,s,30/12/2018,T1,32,D1,24,3,27,2,BK,BK,BKxBK,PureHot,24.27.2.5,2,1
7382,16500,Centre Flat,s,25/02/2019,T8,32,D1,24,3,27,2,BK,BK,BKxBK,PureHot,24.27.2.5,2,1
7383,15877,Centre Flat,s,30/12/2018,T1,32,D1,24,3,27,2,BK,BK,BKxBK,PureHot,24.27.2.6,2,1
7384,16501,Centre Flat,s,25/02/2019,T8,32,D1,24,3,27,2,BK,BK,BKxBK,PureHot,24.27.2.6,2,1
7385,15880,Centre Flat,s,30/12/2018,T1,32,D1,24,3,27,3,BK,BK,BKxBK,PureHot,24.27.3.1,2,1
7386,16504,Centre Flat,s,25/02/2019,T8,32,D1,24,3,27,3,BK,BK,BKxBK,PureHot,24.27.3.1,2,1
7387,15881,Centre Flat,s,30/12/2018,T1,32,D1,24,3,27,3,BK,BK,BKxBK,PureHot,24.27.3.2,2,1
7388,16505,Centre Flat,s,25/02/2019,T8,32,D1,24,3,27,3,BK,BK,BKxBK,PureHot,24.27.3.2,2,1
7389,15882,Centre Flat,s,30/12/2018,T1,32,D1,24,3,27,3,BK,BK,BKxBK,PureHot,24.27.3.3,2,1
7390,16506,Centre Flat,s,25/02/2019,T8,32,D1,24,3,27,3,BK,BK,BKxBK,PureHot,24.27.3.3,2,1
7391,15883,Centre Flat,s,30/12/2018,T1,32,D1,24,3,27,3,BK,BK,BKxBK,PureHot,24.27.3.4,2,1
7392,16507,Centre Flat,s,25/02/2019,T8,32,D1,24,3,27,3,BK,BK,BKxBK,PureHot,24.27.3.4,2,1
7393,15884,Centre Flat,s,30/12/2018,T1,32,D1,24,3,27,3,BK,BK,BKxBK,PureHot,24.27.3.5,2,1
7394,16508,Centre Flat,s,25/02/2019,T8,32,D1,24,3,27,3,BK,BK,BKxBK,PureHot,24.27.3.5,2,1
7395,15562,Centre Flat,s,30/12/2018,T1,26,SED,13,1,24,2,LS,SB,LSxSB,CrossAmbo,13.24.2.3,2,1
7396,16186,Centre Flat,s,25/02/2019,T8,26,SED,13,1,24,2,LS,SB,LSxSB,CrossAmbo,13.24.2.3,2,1
7397,15566,Centre Flat,s,30/12/2018,T1,26,SED,13,1,24,3,LS,SB,LSxSB,CrossAmbo,13.24.3.1,2,1
7398,16190,Centre Flat,s,25/02/2019,T8,26,SED,13,1,24,3,LS,SB,LSxSB,CrossAmbo,13.24.3.1,2,1
7399,15567,Centre Flat,s,30/12/2018,T1,26,SED,13,1,24,3,LS,SB,LSxSB,CrossAmbo,13.24.3.2,2,1
7400,16191,Centre Flat,s,25/02/2019,T8,26,SED,13,1,24,3,LS,SB,LSxSB,CrossAmbo,13.24.3.2,2,1
7401,15570,Centre Flat,s,30/12/2018,T1,26,SED,13,1,24,5,CU,DR,CUxDR,CrossAmbo,13.24.5.1,2,1
7402,16194,Centre Flat,s,25/02/2019,T8,26,SED,13,1,24,5,CU,DR,CUxDR,CrossAmbo,13.24.5.1,2,1
7403,4656,centre flat,s,30/12/2019,T1,26,SED,13,1,3,1,SB,BK,SBxBK,CrossAmbo,13.3.1.1,2,1
7404,15999,centre flat,s,30/12/2019,T8,26,SED,13,1,3,1,SB,BK,SBxBK,CrossAmbo,13.3.1.1,1,0
7405,4646,centre flat,s,30/12/2019,T1,26,SED,13,1,3,1,SB,BK,SBxBK,CrossAmbo,13.3.1.1.1,2,1
7406,15989,centre flat,s,25/02/2019,T8,26,SED,13,1,3,1,SB,BK,SBxBK,CrossAmbo,13.3.1.1.1,1,0
7407,4669,centre flat,s,30/12/2019,T1,26,SED,13,1,3,4,DR,CU,DRxCU,CrossAmbo,13.3.4.1,2,2
7408,16012,centre flat,s,25/02/2019,T8,26,SED,13,1,3,4,DR,CU,DRxCU,CrossAmbo,13.3.4.1,2,1
7409,4670,centre flat,s,30/12/2019,T1,26,SED,13,1,3,5,DR,CU,DRxCU,CrossAmbo,13.3.5.1,2,1
7410,16013,centre flat,s,25/02/2019,T8,26,SED,13,1,3,5,DR,CU,DRxCU,CrossAmbo,13.3.5.1,2,1
7411,4671,centre flat,s,30/12/2019,T1,26,SED,13,1,3,5,DR,CU,DRxCU,CrossAmbo,13.3.5.2,2,1
7412,16014,centre flat,s,25/02/2019,T8,26,SED,13,1,3,5,DR,CU,DRxCU,CrossAmbo,13.3.5.2,2,1
7413,4674,centre flat,s,30/12/2019,T1,26,SED,13,1,3,5,DR,CU,DRxCU,CrossAmbo,13.3.6.1.1,2,1
7414,16017,centre flat,s,25/02/2019,T8,26,SED,13,1,3,5,DR,CU,DRxCU,CrossAmbo,13.3.6.1.1,2,1
7415,4655,centre flat,s,30/12/2019,T1,26,SED,13,1,3,6,CU,SB,CUxSB,CrossAmbo,13.3.6.1.2,2,1
7416,15998,centre flat,s,25/02/2019,T8,26,SED,13,1,3,6,CU,SB,CUxSB,CrossAmbo,13.3.6.1.2,2,1
7417,4668,centre flat,s,30/12/2019,T1,26,SED,13,1,3,6,CU,SB,CUxSB,CrossAmbo,13.3.6.1.3,2,1
7418,16011,centre flat,s,30/12/2019,T8,26,SED,13,1,3,6,CU,SB,CUxSB,CrossAmbo,13.3.6.1.3,2,1
7419,4675,centre flat,s,30/12/2019,T1,26,SED,13,1,3,6,DR,CU,DRxCU,CrossAmbo,13.3.6.2,2,1
7420,16018,centre flat,s,25/02/2019,T8,26,SED,13,1,3,6,DR,CU,DRxCU,CrossAmbo,13.3.6.2,2,1
7421,4676,edge,s,30/12/2019,T1,26,SED,13,1,3,6,DR,CU,DRxCU,CrossAmbo,13.3.6.3,2,1
7422,16019,edge,s,25/02/2019,T8,26,SED,13,1,3,6,DR,CU,DRxCU,CrossAmbo,13.3.6.3,2,1
7423,4677,edge,s,30/12/2019,T1,26,SED,13,1,3,6,DR,CU,DRxCU,CrossAmbo,13.3.6.4,2,1
7424,16020,edge,s,25/02/2019,T8,26,SED,13,1,3,6,DR,CU,DRxCU,CrossAmbo,13.3.6.4,2,1
7425,15554,Centre Flat,s,30/12/2018,T1,26,SED,13,1,30,3,LS,SB,LSxSB,CrossAmbo,13.30.3.1,2,1
7426,16178,Centre Flat,s,25/02/2019,T8,26,SED,13,1,30,3,LS,SB,LSxSB,CrossAmbo,13.30.3.1,2,1
7427,15576,Centre Flat,s,30/12/2018,T1,26,SED,13,1,34,1,CU,CU,CUxCU,PureAmbo,13.34.1.1,2,1
7428,16200,Centre Flat,s,25/02/2019,T8,26,SED,13,1,34,1,CU,CU,CUxCU,PureAmbo,13.34.1.1,2,1
7429,15577,Edge,s,30/12/2018,T1,26,SED,13,1,34,1,CU,CU,CUxCU,PureAmbo,13.34.1.2,2,1
7430,16201,Edge,s,25/02/2019,T8,26,SED,13,1,34,1,CU,CU,CUxCU,PureAmbo,13.34.1.2,2,1
7431,15578,Centre Flat,s,30/12/2018,T1,26,SED,13,1,34,2,CU,CU,CUxCU,PureAmbo,13.34.2.1,2,1
7432,16202,Centre Flat,s,25/02/2019,T8,26,SED,13,1,34,2,CU,CU,CUxCU,PureAmbo,13.34.2.1,1,0
7433,15579,Centre Flat,s,30/12/2018,T1,26,SED,13,1,34,2,CU,CU,CUxCU,PureAmbo,13.34.2.2,2,1
7434,16203,Centre Flat,s,25/02/2019,T8,26,SED,13,1,34,2,CU,CU,CUxCU,PureAmbo,13.34.2.2,2,1
7435,15580,Centre Flat,s,30/12/2018,T1,26,SED,13,1,34,2,CU,CU,CUxCU,PureAmbo,13.34.2.3,2,1
7436,16204,Centre Flat,s,25/02/2019,T8,26,SED,13,1,34,2,CU,CU,CUxCU,PureAmbo,13.34.2.3,2,1
7437,15581,Centre Flat,s,30/12/2018,T1,26,SED,13,1,34,2,CU,CU,CUxCU,PureAmbo,13.34.2.4,2,1
7438,16205,Centre Flat,s,25/02/2019,T8,26,SED,13,1,34,2,CU,CU,CUxCU,PureAmbo,13.34.2.4,2,1
7439,15584,Edge,s,30/12/2018,T1,26,SED,13,1,34,2,CU,CU,CUxCU,PureAmbo,13.34.2.7,2,1
7440,16208,Edge,s,25/02/2019,T8,26,SED,13,1,34,2,CU,CU,CUxCU,PureAmbo,13.34.2.7,1,0
7441,15585,Centre Flat,s,30/12/2018,T1,26,SED,13,1,34,3,CU,CU,CUxCU,PureAmbo,13.34.3.1,2,1
7442,16209,Centre Flat,s,25/02/2019,T8,26,SED,13,1,34,3,CU,CU,CUxCU,PureAmbo,13.34.3.1,2,1
7443,15586,Centre Flat,s,30/12/2018,T1,26,SED,13,1,34,3,CU,CU,CUxCU,PureAmbo,13.34.3.2,2,1
7444,16210,Centre Flat,s,25/02/2019,T8,26,SED,13,1,34,3,CU,CU,CUxCU,PureAmbo,13.34.3.2,2,1
7445,15587,Centre Flat,s,30/12/2018,T1,26,SED,13,1,34,3,CU,CU,CUxCU,PureAmbo,13.34.3.3,2,1
7446,16211,Centre Flat,s,25/02/2019,T8,26,SED,13,1,34,3,CU,CU,CUxCU,PureAmbo,13.34.3.3,2,1
7447,15588,Centre Flat,s,30/12/2018,T1,26,SED,13,1,34,3,CU,CU,CUxCU,PureAmbo,13.34.3.4,2,1
7448,16212,Centre Flat,s,25/02/2019,T8,26,SED,13,1,34,3,CU,CU,CUxCU,PureAmbo,13.34.3.4,2,1
7449,15613,Centre Flat,s,30/12/2018,T1,26,SED,13,1,35,1,BK,LS,BKxLS,PureAmbo,13.35.1.1,2,1
7450,16237,Centre Flat,s,25/02/2019,T8,26,SED,13,1,35,1,BK,LS,BKxLS,PureAmbo,13.35.1.1,1,0
7451,15614,Centre Flat,s,30/12/2018,T1,26,SED,13,1,35,1,BK,BK,BKxBK,PureAmbo,13.35.1.2,2,1
7452,16238,Centre Flat,s,25/02/2019,T8,26,SED,13,1,35,1,BK,BK,BKxBK,PureAmbo,13.35.1.2,1,0
7453,15624,Centre Flat,s,30/12/2018,T1,26,SED,13,1,35,2,BK,BK,BKxBK,PureAmbo,13.35.2.1,2,1
7454,16248,Centre Flat,s,25/02/2019,T8,26,SED,13,1,35,2,BK,BK,BKxBK,PureAmbo,13.35.2.1,1,0
7455,15625,Centre Flat,s,30/12/2018,T1,26,SED,13,1,35,2,BK,BK,BKxBK,PureAmbo,13.35.2.2,2,1
7456,16249,Centre Flat,s,25/02/2019,T8,26,SED,13,1,35,2,BK,BK,BKxBK,PureAmbo,13.35.2.2,1,0
7457,15626,Centre Flat,s,30/12/2018,T1,26,SED,13,1,35,2,BK,BK,BKxBK,PureAmbo,13.35.2.3,2,1
7458,16250,Centre Flat,s,25/02/2019,T8,26,SED,13,1,35,2,BK,BK,BKxBK,PureAmbo,13.35.2.3,1,0
7459,15629,Centre Flat,s,30/12/2018,T1,26,SED,13,1,35,3,BK,BK,BKxBK,PureAmbo,13.35.3.1,2,1
7460,16253,Centre Flat,s,25/02/2019,T8,26,SED,13,1,35,3,BK,BK,BKxBK,PureAmbo,13.35.3.1,2,1
7461,15630,Centre Flat,s,30/12/2018,T1,26,SED,13,1,35,3,BK,BK,BKxBK,PureAmbo,13.35.3.2,2,1
7462,16254,Centre Flat,s,25/02/2019,T8,26,SED,13,1,35,3,BK,BK,BKxBK,PureAmbo,13.35.3.2,1,0
7463,15631,Centre Flat,s,30/12/2018,T1,26,SED,13,1,35,3,BK,BK,BKxBK,PureAmbo,13.35.3.3,2,1
7464,16255,Centre Flat,s,25/02/2019,T8,26,SED,13,1,35,3,BK,BK,BKxBK,PureAmbo,13.35.3.3,1,0
7465,15637,Centre Flat,s,30/12/2018,T1,26,SED,13,1,35,4,SB,LS,SBxLS,CrossAmbo,13.35.4.1,2,1
7466,16261,Centre Flat,s,25/02/2019,T8,26,SED,13,1,35,4,SB,LS,SBxLS,CrossAmbo,13.35.4.1,2,1
7467,15640,Centre Flat,s,30/12/2018,T1,26,SED,13,1,35,5,SB,LS,SBxLS,CrossAmbo,13.35.5.1,2,1
7468,16264,Centre Flat,s,25/02/2019,T8,26,SED,13,1,35,5,SB,LS,SBxLS,CrossAmbo,13.35.5.1,2,1
7469,15641,Centre Flat,s,30/12/2018,T1,26,SED,13,1,35,5,SB,LS,SBxLS,CrossAmbo,13.35.5.2,2,1
7470,16265,Centre Flat,s,25/02/2019,T8,26,SED,13,1,35,5,SB,LS,SBxLS,CrossAmbo,13.35.5.2,2,1
7471,15642,Centre Flat,s,30/12/2018,T1,26,SED,13,1,35,5,SB,LS,SBxLS,CrossAmbo,13.35.5.3,2,1
7472,16266,Centre Flat,s,25/02/2019,T8,26,SED,13,1,35,5,SB,LS,SBxLS,CrossAmbo,13.35.5.3,2,1
7473,15643,Centre Flat,s,30/12/2018,T1,26,SED,13,1,35,5,SB,LS,SBxLS,CrossAmbo,13.35.5.4,2,1
7474,16267,Centre Flat,s,25/02/2019,T8,26,SED,13,1,35,5,SB,LS,SBxLS,CrossAmbo,13.35.5.4,2,1
7475,15646,Centre Flat,s,30/12/2018,T1,26,SED,13,1,35,6,SB,LS,SBxLS,CrossAmbo,13.35.6.1,2,1
7476,16270,Centre Flat,s,25/02/2019,T8,26,SED,13,1,35,6,SB,LS,SBxLS,CrossAmbo,13.35.6.1,2,1
7477,15647,Centre Flat,s,30/12/2018,T1,26,SED,13,1,35,6,SB,LS,SBxLS,CrossAmbo,13.35.6.2,2,1
7478,16271,Centre Flat,s,25/02/2019,T8,26,SED,13,1,35,6,SB,LS,SBxLS,CrossAmbo,13.35.6.2,2,1
7479,15648,Edge Flat,s,30/12/2018,T1,26,SED,13,1,35,6,SB,LS,SBxLS,CrossAmbo,13.35.6.3,2,1
7480,16272,Edge Flat,s,25/02/2019,T8,26,SED,13,1,35,6,SB,LS,SBxLS,CrossAmbo,13.35.6.3,2,1
7481,15519,Centre Flat,s,30/12/2018,T1,26,SED,13,1,37,1,DR,SB,DRxSB,CrossAmbo,13.37.1.1,2,1
7482,16143,Centre Flat,s,25/02/2019,T8,26,SED,13,1,37,1,DR,SB,DRxSB,CrossAmbo,13.37.1.1,2,1
7483,15520,Centre Flat,s,30/12/2018,T1,26,SED,13,1,37,1,DR,SB,DRxSB,CrossAmbo,13.37.1.2,2,1
7484,16144,Centre Flat,s,25/02/2019,T8,26,SED,13,1,37,1,DR,SB,DRxSB,CrossAmbo,13.37.1.2,2,1
7485,15531,Centre Flat,s,30/12/2018,T1,26,SED,13,1,37,2,DR,SB,DRxSB,CrossAmbo,13.37.2.1,2,1
7486,16155,Centre Flat,s,25/02/2019,T8,26,SED,13,1,37,2,DR,SB,DRxSB,CrossAmbo,13.37.2.1,2,1
7487,15532,Centre Flat,s,30/12/2018,T1,26,SED,13,1,37,2,DR,SB,DRxSB,CrossAmbo,13.37.2.2,2,1
7488,16156,Centre Flat,s,25/02/2019,T8,26,SED,13,1,37,2,DR,SB,DRxSB,CrossAmbo,13.37.2.2,2,1
7489,15533,Centre Flat,s,30/12/2018,T1,26,SED,13,1,37,3,DR,SB,DRxSB,CrossAmbo,13.37.3.1,2,1
7490,16157,Centre Flat,s,25/02/2019,T8,26,SED,13,1,37,3,DR,SB,DRxSB,CrossAmbo,13.37.3.1,2,2
7491,15534,Edge Flat,s,30/12/2018,T1,26,SED,13,1,37,4,DR,BK,DRxBK,CrossAmbo,13.37.4.1,2,1
7492,16158,Edge Flat,s,25/02/2019,T8,26,SED,13,1,37,4,DR,BK,DRxBK,CrossAmbo,13.37.4.1,2,1
7493,15543,Centre Flat,s,30/12/2018,T1,26,SED,13,1,37,6,DR,BK,DRxBK,CrossAmbo,13.37.6.1,2,1
7494,16167,Centre Flat,s,25/02/2019,T8,26,SED,13,1,37,6,DR,BK,DRxBK,CrossAmbo,13.37.6.1,2,1
7495,15477,edge,s,30/12/2018,T1,26,SED,13,1,38,3,BK,DR,BKxDR,CrossAmbo,13.38.3.1,2,1
7496,16101,edge,s,25/02/2019,T8,26,SED,13,1,38,3,BK,DR,BKxDR,CrossAmbo,13.38.3.1,1,0
7497,15478,edge,s,30/12/2018,T1,26,SED,13,1,38,3,BK,DR,BKxDR,CrossAmbo,13.38.3.2,2,1
7498,16102,edge,s,25/02/2019,T8,26,SED,13,1,38,3,BK,DR,BKxDR,CrossAmbo,13.38.3.2,1,0
7499,15480,Centre Flat,s,30/12/2018,T1,26,SED,13,1,38,4,DR,DR,DRxDR,PureAmbo,13.38.4.1,2,1
7500,16104,Centre Flat,s,25/02/2019,T8,26,SED,13,1,38,4,DR,DR,DRxDR,PureAmbo,13.38.4.1,2,1
7501,15481,Centre Flat,s,30/12/2018,T1,26,SED,13,1,38,4,DR,DR,DRxDR,PureAmbo,13.38.4.2,2,1
7502,16105,Centre Flat,s,25/02/2019,T8,26,SED,13,1,38,4,DR,DR,DRxDR,PureAmbo,13.38.4.2,2,1
7503,15482,Centre Flat,s,30/12/2018,T1,26,SED,13,1,38,4,DR,DR,DRxDR,PureAmbo,13.38.4.3,2,1
7504,16106,Centre Flat,s,25/02/2019,T8,26,SED,13,1,38,4,DR,DR,DRxDR,PureAmbo,13.38.4.3,2,1
7505,15487,Centre Flat,s,30/12/2018,T1,26,SED,13,1,38,4,DR,DR,DRxDR,PureAmbo,13.38.4.8,2,1
7506,16111,Centre Flat,s,25/02/2019,T8,26,SED,13,1,38,4,DR,DR,DRxDR,PureAmbo,13.38.4.8,2,1
7507,15488,Centre Flat,s,30/12/2018,T1,26,SED,13,1,38,4,DR,DR,DRxDR,PureAmbo,13.38.4.9,2,1
7508,16112,Centre Flat,s,25/02/2019,T8,26,SED,13,1,38,4,DR,DR,DRxDR,PureAmbo,13.38.4.9,2,1
7509,15489,Centre Flat,s,30/12/2018,T1,26,SED,13,1,38,5,DR,DR,DRxDR,PureAmbo,13.38.5.1,2,1
7510,16113,Centre Flat,s,25/02/2019,T8,26,SED,13,1,38,5,DR,DR,DRxDR,PureAmbo,13.38.5.1,1,0
7511,15490,Centre Flat,s,30/12/2018,T1,26,SED,13,1,38,5,DR,DR,DRxDR,PureAmbo,13.38.5.2,2,1
7512,16114,Centre Flat,s,25/02/2019,T8,26,SED,13,1,38,5,DR,DR,DRxDR,PureAmbo,13.38.5.2,2,1
7513,15491,Centre Flat,s,30/12/2018,T1,26,SED,13,1,38,5,DR,DR,DRxDR,PureAmbo,13.38.5.3,2,1
7514,16115,Centre Flat,s,25/02/2019,T8,26,SED,13,1,38,5,DR,DR,DRxDR,PureAmbo,13.38.5.3,1,0
7515,15492,Centre Flat,s,30/12/2018,T1,26,SED,13,1,38,5,DR,DR,DRxDR,PureAmbo,13.38.5.4,2,1
7516,16116,Centre Flat,s,25/02/2019,T8,26,SED,13,1,38,5,DR,DR,DRxDR,PureAmbo,13.38.5.4,2,1
7517,15493,Centre Flat,s,30/12/2018,T1,26,SED,13,1,38,5,DR,DR,DRxDR,PureAmbo,13.38.5.5,2,1
7518,16117,Centre Flat,s,25/02/2019,T8,26,SED,13,1,38,5,DR,DR,DRxDR,PureAmbo,13.38.5.5,1,0
7519,15500,Centre Flat,s,30/12/2018,T1,26,SED,13,1,38,6,DR,DR,DRxDR,PureAmbo,13.38.6.1,2,1
7520,16124,Centre Flat,s,25/02/2019,T8,26,SED,13,1,38,6,DR,DR,DRxDR,PureAmbo,13.38.6.1,2,1
7521,15397,Centre Flat,s,30/12/2018,T1,26,SED,13,1,8,1,CU,LS,CUxLS,CrossAmbo,13.8.1.1,2,1
7522,16021,Centre Flat,s,25/02/2019,T8,26,SED,13,1,8,1,CU,LS,CUxLS,CrossAmbo,13.8.1.1,2,1
7523,15398,Centre Flat,s,30/12/2018,T1,26,SED,13,1,8,1,CU,LS,CUxLS,CrossAmbo,13.8.1.2,2,1
7524,16022,Centre Flat,s,25/02/2019,T8,26,SED,13,1,8,1,CU,LS,CUxLS,CrossAmbo,13.8.1.2,2,1
7525,15399,Centre Flat,s,30/12/2018,T1,26,SED,13,1,8,1,CU,LS,CUxLS,CrossAmbo,13.8.1.3,2,1
7526,16023,Centre Flat,s,25/02/2019,T8,26,SED,13,1,8,1,CU,LS,CUxLS,CrossAmbo,13.8.1.3,2,1
7527,15400,Centre Flat,s,30/12/2018,T1,26,SED,13,1,8,1,CU,LS,CUxLS,CrossAmbo,13.8.1.4,2,1
7528,16024,Centre Flat,s,25/02/2019,T8,26,SED,13,1,8,1,CU,LS,CUxLS,CrossAmbo,13.8.1.4,2,1
7529,15409,Centre Flat,s,30/12/2018,T1,26,SED,13,1,8,3,CU,LS,CUxLS,CrossAmbo,13.8.3.1,2,1
7530,16033,Centre Flat,s,25/02/2019,T8,26,SED,13,1,8,3,CU,LS,CUxLS,CrossAmbo,13.8.3.1,2,1
7531,15415,Edge Flat,s,30/12/2018,T1,26,SED,13,1,8,3,CU,LS,CUxLS,CrossAmbo,13.8.3.7,2,1
7532,16039,Edge Flat,s,25/02/2019,T8,26,SED,13,1,8,3,CU,LS,CUxLS,CrossAmbo,13.8.3.7,2,1
7533,15416,Centre Flat,s,30/12/2018,T1,26,SED,13,1,8,4,LS,CU,LSxCU,CrossAmbo,13.8.4.1,2,1
7534,16040,Centre Flat,s,25/02/2019,T8,26,SED,13,1,8,4,LS,CU,LSxCU,CrossAmbo,13.8.4.1,2,1
7535,15417,Centre Flat,s,30/12/2018,T1,26,SED,13,1,8,4,LS,CU,LSxCU,CrossAmbo,13.8.4.2,2,1
7536,16041,Centre Flat,s,25/02/2019,T8,26,SED,13,1,8,4,LS,CU,LSxCU,CrossAmbo,13.8.4.2,2,1
7537,15420,Centre Flat,s,30/12/2018,T1,26,SED,13,1,8,5,LS,CU,LSxCU,CrossAmbo,13.8.5.1,2,1
7538,16044,Centre Flat,s,25/02/2019,T8,26,SED,13,1,8,5,LS,CU,LSxCU,CrossAmbo,13.8.5.1,2,1
7539,15421,Centre Flat,s,30/12/2018,T1,26,SED,13,1,8,5,LS,CU,LSxCU,CrossAmbo,13.8.5.2,2,1
7540,16045,Centre Flat,s,25/02/2019,T8,26,SED,13,1,8,5,LS,CU,LSxCU,CrossAmbo,13.8.5.2,2,1
7541,15424,Centre Flat,s,30/12/2018,T1,26,SED,13,1,8,6,LS,CU,LSxCU,CrossAmbo,13.8.6.1,2,1
7542,16048,Centre Flat,s,25/02/2019,T8,26,SED,13,1,8,6,LS,CU,LSxCU,CrossAmbo,13.8.6.1,2,1
7543,15885,Centre Flat,s,30/12/2018,T1,32,D1,24,3,27,3,BK,BK,BKxBK,PureHot,24.27.3.6,2,1
7544,16509,Centre Flat,s,25/02/2019,T8,32,D1,24,3,27,3,BK,BK,BKxBK,PureHot,24.27.3.6,2,1
7545,15888,Centre Flat,s,30/12/2018,T1,32,D1,24,3,27,4,SB,LS,SBxLS,CrossHot,24.27.4.1,2,1
7546,16512,Centre Flat,s,25/02/2019,T8,32,D1,24,3,27,4,SB,LS,SBxLS,CrossHot,24.27.4.1,2,1
7547,15889,Centre Flat,s,30/12/2018,T1,32,D1,24,3,27,4,SB,LS,SBxLS,CrossHot,24.27.4.2,2,1
7548,16513,Centre Flat,s,25/02/2019,T8,32,D1,24,3,27,4,SB,LS,SBxLS,CrossHot,24.27.4.2,2,1
7549,15890,Centre Flat,s,30/12/2018,T1,32,D1,24,3,27,5,SB,LS,SBxLS,CrossHot,24.27.5.1,2,1
7550,16514,Centre Flat,s,25/02/2019,T8,32,D1,24,3,27,5,SB,LS,SBxLS,CrossHot,24.27.5.1,1,0
7551,15891,Centre Flat,s,30/12/2018,T1,32,D1,24,3,27,5,SB,LS,SBxLS,CrossHot,24.27.5.2,2,1
7552,16515,Centre Flat,s,25/02/2019,T8,32,D1,24,3,27,5,SB,LS,SBxLS,CrossHot,24.27.5.2,2,1
7553,15898,Centre Flat,s,30/12/2018,T1,32,D1,24,3,28,1,BK,CU,BKxCU,CrossHot,24.28.1.1,2,1
7554,16522,Centre Flat,s,25/02/2019,T8,32,D1,24,3,28,1,BK,CU,BKxCU,CrossHot,24.28.1.1,2,1
7555,15904,Centre Flat,s,30/12/2018,T1,32,D1,24,3,28,2,BK,CU,BKxCU,CrossHot,24.28.2.1,2,1
7556,16528,Centre Flat,s,25/02/2019,T8,32,D1,24,3,28,2,BK,CU,BKxCU,CrossHot,24.28.2.1,1,0
7557,15905,Centre Flat,s,30/12/2018,T1,32,D1,24,3,28,2,BK,CU,BKxCU,CrossHot,24.28.2.2,2,1
7558,16529,Centre Flat,s,25/02/2019,T8,32,D1,24,3,28,2,BK,CU,BKxCU,CrossHot,24.28.2.2,2,1
7559,15907,Centre Flat,s,30/12/2018,T1,32,D1,24,3,28,3,BK,CU,BKxCU,CrossHot,24.28.3.1,2,1
7560,16531,Centre Flat,s,25/02/2019,T8,32,D1,24,3,28,3,BK,CU,BKxCU,CrossHot,24.28.3.1,1,0
7561,15908,Centre Flat,s,30/12/2018,T1,32,D1,24,3,28,4,LS,BK,LSxBK,CrossHot,24.28.4.1,2,1
7562,16532,Centre Flat,s,25/02/2019,T8,32,D1,24,3,28,4,LS,BK,LSxBK,CrossHot,24.28.4.1,2,1
7563,15909,Centre Flat,s,30/12/2018,T1,32,D1,24,3,28,4,LS,BK,LSxBK,CrossHot,24.28.4.2,2,1
7564,16533,Centre Flat,s,25/02/2019,T8,32,D1,24,3,28,4,LS,BK,LSxBK,CrossHot,24.28.4.2,2,1
7565,15913,Centre Flat,s,30/12/2018,T1,32,D1,24,3,28,4,LS,BK,LSxBK,CrossHot,24.28.4.6,2,1
